Time [s],Load Cell 1 [kg],Load Cell 2 [kg],Motor 1 Position [mm],Motor 2 Position [mm],Motor 3 Position [mm],Motor 4 Position [mm]
2566.774,0.6526880860328674,0.7576267123222351,0,0,0,0
2566.874,0.725131094455719,0.688610851764679,0,0,0,0
2566.974,0.7903146743774414,0.6127011775970459,0,0,0,0
2567.074,0.8475862741470337,0.5306576490402222,0,0,0,0
2567.174,0.8963724970817566,0.44330158829689026,0,0,0,0
2567.274,0.9361850619316101,0.3515075743198395,0,0,0,0
2567.374,0.9666252136230469,0.2561945617198944,0,0,0,0
2567.474,0.9873883724212646,0.1583167165517807,0,0,0,0
2567.574,0.9982665777206421,0.05885395407676697,0,0,0,0
2567.674,0.9991509914398193,-0.0411980077624321,0,0,0,0
2567.774,0.9900327324867249,-0.14083753526210785,0,0,0,0
2567.874,0.9710030555725098,-0.23906710743904114,0,0,0,0
2567.974,0.942252516746521,-0.3349033296108246,0,0,0,0
2568.074,0.9040688872337341,-0.4273867905139923,0,0,0,0
2568.174,0.8568344712257385,-0.5155916213989258,0,0,0,0
2568.274,0.8010221123695374,-0.5986347198486328,0,0,0,0
2568.374,0.7371906042098999,-0.6756848096847534,0,0,0,0
2568.474,0.6659789681434631,-0.7459704875946045,0,0,0,0
2568.574,0.5881000757217407,-0.8087881803512573,0,0,0,0
2568.674,0.5043336153030396,-0.8635088801383972,0,0,0,0
2568.774,0.415518194437027,-0.9095848798751831,0,0,0,0
2568.874,0.3225429356098175,-0.9465548396110535,0,0,0,0
2568.974,0.22633863985538483,-0.9740486741065979,0,0,0,0
2569.074,0.1278684288263321,-0.9917911291122437,0,0,0,0
2569.174,0.028118103742599487,-0.9996045827865601,0,0,0,0
2569.274,-0.0719137191772461,-0.9974108338356018,0,0,0,0
2569.374,-0.17122559249401093,-0.985231876373291,0,0,0,0
2569.474,-0.2688232958316803,-0.9631894826889038,0,0,0,0
2569.574,-0.3637297749519348,-0.931504487991333,0,0,0,0
2569.674,-0.45499488711357117,-0.8904940485954285,0,0,0,0
2569.774,-0.5417049527168274,-0.8405687212944031,0,0,0,0
2569.874,-0.6229919195175171,-0.7822282910346985,0,0,0,0
2569.974,-0.6980420351028442,-0.7160568237304688,0,0,0,0
2570.074,-0.7661038637161255,-0.6427167654037476,0,0,0,0
2570.174,-0.8264961242675781,-0.562942385673523,0,0,0,0
2570.274,-0.8786141872406006,-0.477532297372818,0,0,0,0
2570.374,-0.9219362735748291,-0.38734152913093567,0,0,0,0
2570.474,-0.9560287594795227,-0.29327303171157837,0,0,0,0
2570.574,-0.9805501699447632,-0.1962684988975525,0,0,0,0
2570.674,-0.995255172252655,-0.09729911386966705,0,0,0,0
2570.774,-0.9999964833259583,0.0026443591341376305,0,0,0,0
2570.874,-0.9947266578674316,0.102561354637146,0,0,0,0
2570.974,-0.9794984459877014,0.2014515995979309,0,0,0,0
2571.074,-0.954464316368103,0.2983250617980957,0,0,0,0
2571.174,-0.9198748469352722,0.3922119438648224,0,0,0,0
2571.274,-0.8760764002799988,0.4821723401546478,0,0,0,0
2571.374,-0.8235073685646057,0.5673056244850159,0,0,0,0
2571.474,-0.7626940011978149,0.6467594504356384,0,0,0,0
2571.574,-0.6942452192306519,0.7197385430335999,0,0,0,0
2571.674,-0.6188462376594543,0.7855121493339539,0,0,0,0
2571.774,-0.537251889705658,0.8434218764305115,0,0,0,0
2571.874,-0.45027896761894226,0.8928879499435425,0,0,0,0
2571.974,-0.35879823565483093,0.9334151148796082,0,0,0,0
2572.074,-0.26372551918029785,0.964597761631012,0,0,0,0
2572.174,-0.16601260006427765,0.9861236214637756,0,0,0,0
2572.274,-0.06663770228624344,0.9977772235870361,0,0,0,0
2572.374,0.03340432047843933,0.999441921710968,0,0,0,0
2572.474,0.13311192393302917,0.9911010265350342,0,0,0,0
2572.574,0.23148693144321442,0.9728380441665649,0,0,0,0
2572.674,0.3275444805622101,0.9448357820510864,0,0,0,0
2572.774,0.42032289505004883,0.9073746204376221,0,0,0,0
2572.874,0.5088934302330017,0.8608295321464539,0,0,0,0
2572.974,0.5923693180084229,0.8056665658950806,0,0,0,0
2573.074,0.6699149012565613,0.7424378991127014,0,0,0,0
2573.174,0.7407538294792175,0.6717765927314758,0,0,0,0
2573.274,0.804176926612854,0.5943899750709534,0,0,0,0
2573.374,0.8595492839813232,0.5110528469085693,0,0,0,0
2573.474,0.9063165783882141,0.4225994646549225,0,0,0,0
2573.574,0.9440104961395264,0.3299153745174408,0,0,0,0
2573.674,0.9722537994384766,0.23392842710018158,0,0,0,0
2573.774,0.9907637238502502,0.13559958338737488,0,0,0,0
2573.874,0.999354898929596,0.035913221538066864,0,0,0,0
2573.974,0.9979413747787476,-0.06413266062736511,0,0,0,0
2574.074,0.9865372776985168,-0.16353650391101837,0,0,0,0
2574.174,0.9652568101882935,-0.2613031566143036,0,0,0,0
2574.274,0.9343129396438599,-0.35645386576652527,0,0,0,0
2574.374,0.8940154910087585,-0.4480360448360443,0,0,0,0
2574.474,0.8447679281234741,-0.5351328253746033,0,0,0,0
2574.574,0.7870632410049438,-0.6168723106384277,0,0,0,0
2574.674,0.7214791178703308,-0.6924362182617188,0,0,0,0
2574.774,0.6486721038818359,-0.7610679864883423,0,0,0,0
2574.874,0.5693711638450623,-0.8220806121826172,0,0,0,0
2574.974,0.4843701124191284,-0.8748632073402405,0,0,0,0
2575.074,0.39451998472213745,-0.9188873767852783,0,0,0,0
2575.174,0.30072021484375,-0.9537124037742615,0,0,0,0
2575.274,0.20390990376472473,-0.9789896607398987,0,0,0,0
2575.374,0.1050582081079483,-0.9944660663604736,0,0,0,0
2575.474,0.00515475170686841,-0.9999867081642151,0,0,0,0
2575.574,-0.09480030834674835,-0.9954963326454163,0,0,0,0
2575.674,-0.19380630552768707,-0.981039822101593,0,0,0,0
2575.774,-0.29087206721305847,-0.9567619562149048,0,0,0,0
2575.874,-0.38502585887908936,-0.9229058027267456,0,0,0,0
2575.974,-0.4753251075744629,-0.8798102140426636,0,0,0,0
2576.074,-0.5608657598495483,-0.8279067277908325,0,0,0,0
2576.174,-0.6407915353775024,-0.7677149176597595,0,0,0,0
2576.274,-0.7143021821975708,-0.6998373866081238,0,0,0,0
2576.374,-0.7806618213653564,-0.6249536871910095,0,0,0,0
2576.474,-0.8392061591148376,-0.5438134074211121,0,0,0,0
2576.574,-0.8893490433692932,-0.45722895860671997,0,0,0,0
2576.674,-0.9305884838104248,-0.3660670816898346,0,0,0,0
2576.774,-0.9625115990638733,-0.2712404727935791,0,0,0,0
2576.874,-0.9847989082336426,-0.17369839549064636,0,0,0,0
2576.974,-0.9972271919250488,-0.07441739737987518,0,0,0,0
2577.074,-0.9996720552444458,0.025608599185943604,0,0,0,0
2577.174,-0.9921090006828308,0.12537822127342224,0,0,0,0
2577.274,-0.9746137857437134,0.2238926738500595,0,0,0,0
2577.374,-0.9473615884780884,0.3201656937599182,0,0,0,0
2577.474,-0.9106251001358032,0.4132334589958191,0,0,0,0
2577.574,-0.8647722601890564,0.5021643042564392,0,0,0,0
2577.674,-0.8102619647979736,0.5860678553581238,0,0,0,0
2577.774,-0.7476400136947632,0.664104163646698,0,0,0,0
2577.874,-0.6775333285331726,0.7354920506477356,0,0,0,0
2577.974,-0.6006437540054321,0.7995167970657349,0,0,0,0
2578.074,-0.5177409648895264,0.8555374145507812,0,0,0,0
2578.174,-0.4296550154685974,0.9029930830001831,0,0,0,0
2578.274,-0.3372677266597748,0.9414087533950806,0,0,0,0
2578.374,-0.24150396883487701,0.9703998565673828,0,0,0,0
2578.474,-0.14332248270511627,0.9896760582923889,0,0,0,0
2578.574,-0.04370615631341934,0.9990444183349609,0,0,0,0
2578.674,0.05634771287441254,0.9984111785888672,0,0,0,0
2578.774,0.15583747625350952,0.9877827167510986,0,0,0,0
2578.874,0.25376713275909424,0.9672653675079346,0,0,0,0
Time [s],Load Cell 1 [kg],Load Cell 2 [kg],Motor 1 Position [mm],Motor 2 Position [mm],Motor 3 Position [mm],Motor 4 Position [mm]
2662.295,0.8842957019805908,-0.46692734956741333,0,0,0,0
2662.395,0.8332089185714722,-0.5529582500457764,0,0,0,0
2662.495,0.7737808227539062,-0.6334534287452698,0,0,0,0
2662.595,0.7066062092781067,-0.7076070308685303,0,0,0,0
2662.695,0.632357656955719,-0.7746766209602356,0,0,0,0
2662.795,0.5517784357070923,-0.833990752696991,0,0,0,0
2662.895,0.4656752645969391,-0.884955644607544,0,0,0,0
2662.995,0.3749101459980011,-0.927061140537262,0,0,0,0
2663.095,0.28039175271987915,-0.9598856568336487,0,0,0,0
2663.195,0.18306627869606018,-0.9831005930900574,0,0,0,0
2663.295,0.08390811085700989,-0.996473491191864,0,0,0,0
2663.395,-0.01609007455408573,-0.9998705387115479,0,0,0,0
2663.495,-0.11592718213796616,-0.9932577013969421,0,0,0,0
2663.595,-0.2146037220954895,-0.9767012000083923,0,0,0,0
2663.695,-0.3111318349838257,-0.950366735458374,0,0,0,0
2663.795,-0.4045451283454895,-0.9145180583000183,0,0,0,0
2663.895,-0.49390846490859985,-0.8695139288902283,0,0,0,0
2663.995,-0.5783271789550781,-0.8158048987388611,0,0,0,0
2664.095,-0.6569561958312988,-0.7539287209510803,0,0,0,0
2664.195,-0.7290082573890686,-0.6845048666000366,0,0,0,0
2664.295,-0.7937621474266052,-0.608228325843811,0,0,0,0
2664.395,-0.850569486618042,-0.5258626341819763,0,0,0,0
2664.495,-0.8988616466522217,-0.4382324814796448,0,0,0,0
2664.595,-0.9381551742553711,-0.3462150990962982,0,0,0,0
2664.695,-0.9680566191673279,-0.2507317066192627,0,0,0,0
2664.795,-0.9882667064666748,-0.15273818373680115,0,0,0,0
2664.895,-0.9985830187797546,-0.05321556702256203,0,0,0,0
2664.995,-0.998902440071106,0.046839796006679535,0,0,0,0
2665.095,-0.9892215728759766,0.1464262455701828,0,0,0,0
2665.195,-0.9696375131607056,0.2445467859506607,0,0,0,0
2665.295,-0.9403461813926697,0.340219110250473,0,0,0,0
2665.395,-0.9016408920288086,0.4324854612350464,0,0,0,0
2665.495,-0.8539091348648071,0.520422101020813,0,0,0,0
2665.595,-0.7976287007331848,0.6031487584114075,0,0,0,0
2665.695,-0.7333630919456482,0.679837167263031,0,0,0,0
2665.795,-0.6617556810379028,0.7497195601463318,0,0,0,0
2665.895,-0.5835232734680176,0.8120964169502258,0,0,0,0
2665.995,-0.49944913387298584,0.8663432002067566,0,0,0,0
2666.095,-0.4103749394416809,0.9119169116020203,0,0,0,0
2666.195,-0.3171923756599426,0.9483612179756165,0,0,0,0
2666.295,-0.22083434462547302,0.9753113389015198,0,0,0,0
2666.395,-0.12226551026105881,0.992497444152832,0,0,0,0
2666.495,-0.022472649812698364,0.9997474551200867,0,0,0,0
2666.595,0.07754518836736679,0.996988832950592,0,0,0,0
2666.695,0.17678670585155487,0.9842491745948792,0,0,0,0
2666.795,0.2742583751678467,0.9616560339927673,0,0,0,0
2666.895,0.3689844012260437,0.9294356107711792,0,0,0,0
2666.995,0.4600164592266083,0.8879103660583496,0,0,0,0
2667.095,0.5464432239532471,0.8374961614608765,0,0,0,0
2667.195,0.6273994445800781,0.7786976099014282,0,0,0,0
2667.295,0.7020746469497681,0.7121033668518066,0,0,0,0
2667.395,0.7697212100028992,0.6383801698684692,0,0,0,0
2667.495,0.829662024974823,0.5582659840583801,0,0,0,0
2667.595,0.8812969326972961,0.4725629389286041,0,0,0,0
2667.695,0.9241089820861816,0.3821289539337158,0,0,0,0
2667.795,0.9576696753501892,0.2878694236278534,0,0,0,0
2667.895,0.9816429018974304,0.19072797894477844,0,0,0,0
2667.995,0.9957888126373291,0.09167711436748505,0,0,0,0
2668.095,0.9999656081199646,-0.008291536942124367,0,0,0,0
2668.195,0.9941316246986389,-0.10817718505859375,0,0,0,0
2668.295,0.9783452153205872,-0.20697984099388123,0,0,0,0
2668.395,0.9527643918991089,-0.303710401058197,0,0,0,0
2668.495,0.917645275592804,-0.397400438785553,0,0,0,0
2668.595,0.8733394742012024,-0.48711204528808594,0,0,0,0
2668.695,0.8202905058860779,-0.5719470977783203,0,0,0,0
2668.795,0.7590294480323792,-0.6510562896728516,0,0,0,0
2668.895,0.690169632434845,-0.7236475944519043,0,0,0,0
2668.995,0.6144003868103027,-0.7889943718910217,0,0,0,0
2669.095,0.5324802994728088,-0.8464424014091492,0,0,0,0
2669.195,0.4452294409275055,-0.8954164981842041,0,0,0,0
2669.295,0.35352131724357605,-0.9354264736175537,0,0,0,0
2669.395,0.25827401876449585,-0.9660717248916626,0,0,0,0
2669.495,0.1604410856962204,-0.987045407295227,0,0,0,0
2669.595,0.06100195273756981,-0.9981376528739929,0,0,0,0
Time [s],Load Cell 1 [kg],Load Cell 2 [kg],Motor 1 Position [mm],Motor 2 Position [mm],Motor 3 Position [mm],Motor 4 Position [mm]
2879.216,-0.6765445470809937,0.7364016771316528,0,0,0,0
2879.316,-0.5995690226554871,0.8003230690956116,0,0,0,0
2879.416,-0.5165910720825195,0.856232225894928,0,0,0,0
2879.516,-0.42844143509864807,0.9035695791244507,0,0,0,0
2879.616,-0.3360025882720947,0.9418610334396362,0,0,0,0
2879.716,-0.2401999831199646,0.9707234501838684,0,0,0,0
2879.816,-0.1419926881790161,0.9898676872253418,0,0,0,0
2879.916,-0.04236386716365814,0.9991022348403931,0,0,0,0
2880.016,0.057689063251018524,0.9983345866203308,0,0,0,0
2880.116,0.15716445446014404,0.987572431564331,0,0,0,0
2880.216,0.255066454410553,0.9669235348701477,0,0,0,0
2880.316,0.3504149317741394,0.936594545841217,0,0,0,0
2880.416,0.44225531816482544,0.8968892097473145,0,0,0,0
2880.516,0.5296682119369507,0.8482049107551575,0,0,0,0
2880.616,0.6117785573005676,0.7910290956497192,0,0,0,0
2880.716,0.6877642273902893,0.7259341478347778,0,0,0,0
2880.816,0.756864607334137,0.6535717248916626,0,0,0,0
2880.916,0.8183878660202026,0.5746662616729736,0,0,0,0
2881.016,0.8717180490493774,0.49000775814056396,0,0,0,0
2881.116,0.9163213968276978,0.4004436731338501,0,0,0,0
2881.216,0.9517512321472168,0.306870698928833,0,0,0,0
2881.316,0.977652907371521,0.21022558212280273,0,0,0,0
2881.416,0.9937671422958374,0.11147584766149521,0,0,0,0
2881.516,0.999932587146759,0.011610114015638828,0,0,0,0
2881.616,0.9960875511169434,-0.08837185055017471,0,0,0,0
2881.716,0.9822704792022705,-0.18746910989284515,0,0,0,0
2881.816,0.9586197733879089,-0.2846895754337311,0,0,0,0
2881.916,0.9253721237182617,-0.37905997037887573,0,0,0,0
2882.016,0.8828603625297546,-0.4696355164051056,0,0,0,0
2882.116,0.8315101861953735,-0.5555095076560974,0,0,0,0
2882.216,0.7718356251716614,-0.6358221173286438,0,0,0,0
2882.316,0.7044340372085571,-0.7097694277763367,0,0,0,0
2882.416,0.6299802660942078,-0.7766111493110657,0,0,0,0
2882.516,0.5492196083068848,-0.8356780409812927,0,0,0,0
2882.616,0.4629606604576111,-0.886378824710846,0,0,0,0
2882.716,0.3720669150352478,-0.9282059073448181,0,0,0,0
2882.816,0.2774483561515808,-0.9607405662536621,0,0,0,0
2882.916,0.18005219101905823,-0.9836570620536804,0,0,0,0
2883.016,0.08085350692272186,-0.9967259764671326,0,0,0,0
2883.116,-0.0191546268761158,-0.9998165369033813,0,0,0,0
2883.216,-0.11897099763154984,-0.9928977489471436,0,0,0,0
2883.316,-0.21759632229804993,-0.9760388731956482,0,0,0,0
2883.416,-0.314043253660202,-0.9494086503982544,0,0,0,0
2883.516,-0.407346248626709,-0.913273811340332,0,0,0,0
2883.616,-0.49657124280929565,-0.8679959774017334,0,0,0,0
2883.716,-0.5808249711990356,-0.8140285015106201,0,0,0,0
2883.816,-0.6592639088630676,-0.7519116401672363,0,0,0,0
2883.916,-0.7311028838157654,-0.6822672486305237,0,0,0,0
2884.016,-0.7956226468086243,-0.6057925224304199,0,0,0,0
2884.116,-0.8521772623062134,-0.5232531428337097,0,0,0,0
2884.216,-0.900200605392456,-0.4354754090309143,0,0,0,0
2884.316,-0.939211905002594,-0.3433380126953125,0,0,0,0
2884.416,-0.9688205718994141,-0.24776341021060944,0,0,0,0
2884.516,-0.9887301921844482,-0.14970840513706207,0,0,0,0
2884.616,-0.9987414479255676,-0.050154633820056915,0,0,0,0
2884.716,-0.9987541437149048,0.049901239573955536,0,0,0,0
2884.816,-0.9887681603431702,0.14945754408836365,0,0,0,0
2884.916,-0.9688833951950073,0.24751760065555573,0,0,0,0
2885.016,-0.9392989873886108,0.3430997133255005,0,0,0,0
2885.116,-0.9003111124038696,0.435247004032135,0,0,0,0
2885.216,-0.8523100018501282,0.5230369567871094,0,0,0,0
2885.316,-0.7957763075828552,0.6055906414985657,0,0,0,0
2885.416,-0.7312759757041931,0.6820816993713379,0,0,0,0
2885.516,-0.6594546437263489,0.7517443299293518,0,0,0,0
2885.616,-0.5810314416885376,0.8138810992240906,0,0,0,0
2885.716,-0.49679142236709595,0.8678699731826782,0,0,0,0
2885.816,-0.4075779616832733,0.9131703972816467,0,0,0,0
2885.916,-0.31428414583206177,0.9493289589881897,0,0,0,0
2886.016,-0.2178439497947693,0.9759836196899414,0,0,0,0
2886.116,-0.11922290176153183,0.9928675293922424,0,0,0,0
2886.216,-0.019408293068408966,0.9998116493225098,0,0,0,0
2886.316,0.08060061931610107,0.9967464804649353,0,0,0,0
2886.416,0.17980262637138367,0.9837027192115784,0,0,0,0
2886.516,0.27720460295677185,0.9608108997344971,0,0,0,0
2886.616,0.37183141708374023,0.9283002614974976,0,0,0,0
2886.716,0.46273577213287354,0.8864962458610535,0,0,0,0
2886.816,0.5490075945854187,0.8358173370361328,0,0,0,0
2886.916,0.6297832131385803,0.7767709493637085,0,0,0,0
2887.016,0.7042539715766907,0.7099481821060181,0,0,0,0
2887.116,0.7716742753982544,0.636017918586731,0,0,0,0
2887.216,0.8313692212104797,0.5557204484939575,0,0,0,0
2887.316,0.8827412128448486,0.4698595106601715,0,0,0,0
2887.416,0.9252759218215942,0.379294753074646,0,0,0,0
2887.516,0.9585474729537964,0.28493279218673706,0,0,0,0
2887.616,0.9822229146957397,0.18771831691265106,0,0,0,0
2887.716,0.996065080165863,0.08862456679344177,0,0,0,0
2887.816,0.999935507774353,-0.011356418021023273,0,0,0,0
2887.916,0.9937953948974609,-0.11122371256351471,0,0,0,0
2888.016,0.9777061939239502,-0.20997752249240875,0,0,0,0
2888.116,0.9518290162086487,-0.3066292107105255,0,0,0,0
2888.216,0.916422963142395,-0.4002111852169037,0,0,0,0
2888.316,0.8718423843383789,-0.4897865653038025,0,0,0,0
2888.416,0.8185335993766785,-0.5744585990905762,0,0,0,0
2888.516,0.7570303678512573,-0.6533796787261963,0,0,0,0
2888.616,0.6879484057426453,-0.7257596254348755,0,0,0,0
2888.716,0.6119792461395264,-0.7908738255500793,0,0,0,0
2888.816,0.5298834443092346,-0.848070502281189,0,0,0,0
2888.916,0.4424828588962555,-0.8967769742012024,0,0,0,0
2889.016,0.3506525456905365,-0.9365056157112122,0,0,0,0
2889.116,0.2553117573261261,-0.9668588042259216,0,0,0,0
2889.216,0.1574150025844574,-0.9875325560569763,0,0,0,0
2889.316,0.05794234946370125,-0.9983199238777161,0,0,0,0
2889.416,-0.0421103797852993,-0.9991129636764526,0,0,0,0
2889.516,-0.1417415291070938,-0.9899036884307861,0,0,0,0
2889.616,-0.23995369672775269,-0.9707843065261841,0,0,0,0
2889.716,-0.3357636332511902,-0.941946268081665,0,0,0,0
2889.816,-0.42821216583251953,-0.9036782383918762,0,0,0,0
2889.916,-0.5163738131523132,-0.8563632965087891,0,0,0,0
2890.016,-0.5993659496307373,-0.8004751801490784,0,0,0,0
2890.116,-0.6763576865196228,-0.736573338508606,0,0,0,0
2890.216,-0.7465783357620239,-0.6652975082397461,0,0,0,0
2890.316,-0.8093248605728149,-0.5873612761497498,0,0,0,0
2890.416,-0.863969087600708,-0.5035448670387268,0,0,0,0
2890.516,-0.9099639058113098,-0.4146874248981476,0,0,0,0
2890.616,-0.94684898853302,-0.32167842984199524,0,0,0,0
2890.716,-0.9742549657821655,-0.2254490852355957,0,0,0,0
2890.816,-0.9919074773788452,-0.12696270644664764,0,0,0,0
2890.916,-0.9996298551559448,-0.027205290272831917,0,0,0,0
2891.016,-0.9973447918891907,0.07282448559999466,0,0,0,0
2891.116,-0.985075056552887,0.1721252053976059,0,0,0,0
2891.216,-0.9629436135292053,0.2697027325630188,0,0,0,0
2891.316,-0.9311719536781311,0.3645802438259125,0,0,0,0
2891.416,-0.8900781869888306,0.4558078646659851,0,0,0,0
2891.516,-0.8400737047195435,0.5424723029136658,0,0,0,0
2891.616,-0.7816590666770935,0.6237059831619263,0,0,0,0
2891.716,-0.7154190540313721,0.6986956000328064,0,0,0,0
2891.816,-0.6420169472694397,0.7666904926300049,0,0,0,0
2891.916,-0.5621874332427979,0.8270098567008972,0,0,0,0
2892.016,-0.47672978043556213,0.8790498971939087,0,0,0,0
2892.116,-0.3864994943141937,0.9222896099090576,0,0,0,0
2892.216,-0.29239988327026367,0.9562961459159851,0,0,0,0
2892.316,-0.1953730285167694,0.9807289838790894,0,0,0,0
2892.416,-0.0963902398943901,0.9953436255455017,0,0,0,0
2892.516,0.0035575181245803833,0.9999936819076538,0,0,0,0
2892.616,0.10346966236829758,0.9946326017379761,0,0,0,0
2892.716,0.20234595239162445,0.9793140888214111,0,0,0,0
2892.816,0.2991965115070343,0.9541915059089661,0,0,0,0
2892.916,0.39305177330970764,0.9195163249969482,0,0,0,0
2893.016,0.4829721450805664,0.8756357431411743,0,0,0,0
2893.116,0.5680573582649231,0.8229889869689941,0,0,0,0
2893.216,0.6474556922912598,0.7621031403541565,0,0,0,0
2893.316,0.720372200012207,0.6935877203941345,0,0,0,0
2893.416,0.7860769033432007,0.6181286573410034,0,0,0,0
2893.516,0.8439121246337891,0.5364814400672913,0,0,0,0
2893.616,0.8932987451553345,0.449463427066803,0,0,0,0
2893.716,0.9337424039840698,0.3579457402229309,0,0,0,0
2893.816,0.9648382067680359,0.26284459233283997,0,0,0,0
2893.916,0.9862748384475708,0.16511204838752747,0,0,0,0
2894.016,0.9978376626968384,0.06572654098272324,0,0,0,0
2894.116,0.9994109869003296,-0.03431696072220802,0,0,0,0
2894.216,0.990979015827179,-0.13401690125465393,0,0,0,0
2894.316,0.9726262092590332,-0.23237518966197968,0,0,0,0
2894.416,0.9445362687110901,-0.3284071087837219,0,0,0,0
2894.516,0.9069904088973999,-0.4211513102054596,0,0,0,0
2894.616,0.8603644967079163,-0.5096792578697205,0,0,0,0
2894.716,0.8051252961158752,-0.5931047797203064,0,0,0,0
2894.816,0.7418258786201477,-0.6705925464630127,0,0,0,0
2894.916,0.6710999011993408,-0.7413669228553772,0,0,0,0
2895.016,0.5936554074287415,-0.8047193884849548,0,0,0,0
2895.116,0.5102677345275879,-0.8600156307220459,0,0,0,0
2895.216,0.42177167534828186,-0.9067021012306213,0,0,0,0
2895.316,0.32905319333076477,-0.9443113803863525,0,0,0,0
2895.416,0.23304049670696259,-0.9724670052528381,0,0,0,0
2895.516,0.13469478487968445,-0.9908871054649353,0,0,0,0
2895.616,0.03500063344836235,-0.999387264251709,0,0,0,0
2895.716,-0.06504391878843307,-0.9978824257850647,0,0,0,0
2895.816,-0.16443730890750885,-0.9863875508308411,0,0,0,0
2895.916,-0.2621845006942749,-0.9650177955627441,0,0,0,0
2896.016,-0.35730689764022827,-0.933987021446228,0,0,0,0
2896.116,-0.4488522410392761,-0.8936060070991516,0,0,0,0
2896.216,-0.535904049873352,-0.8442789316177368,0,0,0,0
2896.316,-0.6175907850265503,-0.7864996194839478,0,0,0,0
2896.416,-0.6930947303771973,-0.7208464741706848,0,0,0,0
Time [s],Load Cell 1 [kg],Load Cell 2 [kg],Motor 1 Position [mm],Motor 2 Position [mm],Motor 3 Position [mm],Motor 4 Position [mm]
3062.058,0.0230795256793499,0.9997336268424988,0,0,0,0
3062.158,0.12286796420812607,0.9924229979515076,0,0,0,0
3062.258,0.2214263528585434,0.9751771092414856,0,0,0,0
3062.358,0.31776800751686096,0.9481685161590576,0,0,0,0
3062.458,0.4109284281730652,0.9116675853729248,0,0,0,0
3062.558,0.49997496604919434,0.8660398721694946,0,0,0,0
3062.658,0.5840161442756653,0.8117420077323914,0,0,0,0
3062.758,0.6622106432914734,0.7493177056312561,0,0,0,0
3062.858,0.7337756752967834,0.6793918609619141,0,0,0,0
3062.958,0.7979947328567505,0.6026644706726074,0,0,0,0
3063.058,0.8542249202728271,0.5199036598205566,0,0,0,0
3063.158,0.9019032716751099,0.4319380521774292,0,0,0,0
3063.258,0.9405525326728821,0.3396482467651367,0,0,0,0
3063.358,0.969785749912262,0.24395813047885895,0,0,0,0
3063.458,0.9893103241920471,0.14582571387290955,0,0,0,0
3063.558,0.9989306926727295,0.046233419328927994,0,0,0,0
3063.658,0.998550534248352,-0.053821731358766556,0,0,0,0
3063.758,0.98817378282547,-0.15333805978298187,0,0,0,0
3063.858,0.9679042100906372,-0.2513192892074585,0,0,0,0
3063.958,0.9379448294639587,-0.3467845320701599,0,0,0,0
3064.058,0.8985954523086548,-0.4387780427932739,0,0,0,0
3064.158,0.8502501249313354,-0.526378870010376,0,0,0,0
3064.258,0.7933927774429321,-0.6087100505828857,0,0,0,0
3064.358,0.7285926342010498,-0.6849473118782043,0,0,0,0
3064.458,0.6564984321594238,-0.7543274164199829,0,0,0,0
3064.558,0.5778318643569946,-0.8161558508872986,0,0,0,0
3064.658,0.4933805465698242,-0.8698135614395142,0,0,0,0
3064.758,0.40398991107940674,-0.9147634506225586,0,0,0,0
3064.858,0.3105548620223999,-0.9505554437637329,0,0,0,0
3064.958,0.2140107899904251,-0.976831316947937,0,0,0,0
3065.058,0.1153242215514183,-0.9933279156684875,0,0,0,0
3065.158,0.015483115799725056,-0.9998801350593567,0,0,0,0
3065.258,-0.08451299369335175,-0.9964223504066467,0,0,0,0
3065.358,-0.1836630254983902,-0.9829892516136169,0,0,0,0
3065.458,-0.2809743881225586,-0.9597152471542358,0,0,0,0
3065.558,-0.3754728436470032,-0.9268333911895752,0,0,0,0
3065.658,-0.4662123918533325,-0.8846728205680847,0,0,0,0
3065.758,-0.5522845983505249,-0.8336556553840637,0,0,0,0
3065.858,-0.6328277587890625,-0.7742925882339478,0,0,0,0
3065.958,-0.7070356011390686,-0.7071779370307922,0,0,0,0
3066.058,-0.7741652131080627,-0.6329836249351501,0,0,0,0
3066.158,-0.8335444331169128,-0.5524523854255676,0,0,0,0
3066.258,-0.8845789432525635,-0.466390460729599,0,0,0,0
3066.358,-0.9267578125,-0.37565940618515015,0,0,0,0
3066.458,-0.959658682346344,-0.28116756677627563,0,0,0,0
3066.558,-0.9829522967338562,-0.1838608980178833,0,0,0,0
3066.658,-0.9964053630828857,-0.08471356332302094,0,0,0,0
3066.758,-0.999883234500885,0.015281843952834606,0,0,0,0
3066.858,-0.9933511018753052,0.11512426286935806,0,0,0,0
3066.958,-0.9768743515014648,0.2138141542673111,0,0,0,0
3067.058,-0.9506179690361023,0.3103635311126709,0,0,0,0
3067.158,-0.9148447513580322,0.40380576252937317,0,0,0,0
3067.258,-0.86991286277771,0.4932054579257965,0,0,0,0
3067.358,-0.8162721395492554,0.5776675939559937,0,0,0,0
3067.458,-0.75445955991745,0.6563465595245361,0,0,0,0
3067.558,-0.6850939393043518,0.7284547090530396,0,0,0,0
3067.658,-0.608869731426239,0.7932702302932739,0,0,0,0
3067.758,-0.5265499949455261,0.8501441478729248,0,0,0,0
3067.858,-0.43895891308784485,0.8985071182250977,0,0,0,0
3067.958,-0.34697332978248596,0.937874972820282,0,0,0,0
3068.058,-0.25151413679122925,0.9678536057472229,0,0,0,0
